Roll,Pitch,Label
51.29,8.15,slouch
51.32,8.02,slouch
51.29,8.04,slouch
51.28,8.02,slouch
51.26,8.00,slouch
51.34,7.97,slouch
51.28,8.01,slouch
51.23,8.03,slouch
51.22,8.07,slouch
51.23,8.05,slouch
51.25,8.07,slouch
51.26,8.07,slouch
51.26,8.07,slouch
51.26,8.04,slouch
51.26,8.00,slouch
51.30,7.97,slouch
51.26,7.93,slouch
51.20,7.90,slouch
51.16,7.91,slouch
51.16,7.94,slouch
51.15,7.93,slouch
51.20,7.95,slouch
51.18,7.93,slouch
51.16,7.83,slouch
51.16,7.75,slouch
51.14,7.66,slouch
51.16,7.62,slouch
51.15,7.61,slouch
51.15,7.62,slouch
51.16,7.64,slouch
51.14,7.55,slouch
51.11,7.49,slouch
51.05,7.47,slouch
51.05,7.50,slouch
51.13,7.52,slouch
51.14,7.58,slouch
51.23,7.66,slouch
51.30,7.74,slouch
51.37,7.78,slouch
51.41,7.81,slouch
51.39,7.88,slouch
51.43,7.92,slouch
51.46,7.94,slouch
51.54,7.95,slouch
51.58,7.97,slouch
51.63,8.02,slouch
51.66,8.12,slouch
51.61,8.14,slouch
51.68,8.11,slouch
51.61,8.12,slouch
51.59,8.15,slouch
51.61,8.16,slouch
51.62,8.22,slouch
51.62,8.23,slouch
51.64,8.26,slouch
51.58,8.30,slouch
51.53,8.38,slouch
51.58,8.36,slouch
51.63,8.34,slouch
51.67,8.35,slouch
51.66,8.35,slouch
51.70,8.33,slouch
51.69,8.31,slouch
51.65,8.26,slouch
51.56,8.21,slouch
51.59,8.14,slouch
51.52,8.16,slouch
51.37,8.13,slouch
51.30,8.09,slouch
51.31,7.98,slouch
51.31,7.92,slouch
51.29,7.87,slouch
51.31,7.86,slouch
51.40,7.90,slouch
51.46,7.91,slouch
51.41,7.93,slouch
51.41,7.86,slouch
51.44,7.76,slouch
51.38,7.68,slouch
51.29,7.62,slouch
51.23,7.63,slouch
51.21,7.68,slouch
51.23,7.66,slouch
51.23,7.67,slouch
51.30,7.71,slouch
51.37,7.72,slouch
51.43,7.73,slouch
51.42,7.74,slouch
51.46,7.70,slouch
51.52,7.73,slouch
51.59,7.73,slouch
51.63,7.71,slouch
51.73,7.70,slouch
51.79,7.70,slouch
51.81,7.66,slouch
51.84,7.65,slouch
51.82,7.67,slouch
51.87,7.67,slouch
51.87,7.68,slouch
51.84,7.73,slouch
51.79,7.73,slouch
51.72,7.80,slouch
51.73,7.84,slouch
51.70,7.88,slouch
51.62,7.94,slouch
51.65,8.01,slouch
51.68,7.99,slouch
51.65,7.96,slouch
51.63,7.95,slouch
51.58,7.99,slouch
51.60,8.03,slouch
51.58,8.06,slouch
51.58,8.08,slouch
51.54,8.09,slouch
51.46,8.13,slouch
51.47,8.11,slouch
51.50,8.13,slouch
51.52,8.18,slouch
51.56,8.18,slouch
51.58,8.24,slouch
51.57,8.24,slouch
51.55,8.29,slouch
51.53,8.29,slouch
51.55,8.24,slouch
51.52,8.24,slouch
51.49,8.21,slouch
51.49,8.28,slouch
51.50,8.32,slouch
51.48,8.29,slouch
51.52,8.31,slouch
51.51,8.30,slouch
51.50,8.35,slouch
51.50,8.38,slouch
51.50,8.40,slouch
51.59,8.42,slouch
51.60,8.41,slouch
51.56,8.34,slouch
51.55,8.31,slouch
51.67,8.28,slouch
51.65,8.30,slouch
51.62,8.28,slouch
51.64,8.28,slouch
51.62,8.26,slouch
51.57,8.17,slouch
51.53,8.19,slouch
51.53,8.21,slouch
51.53,8.19,slouch
51.50,8.17,slouch
51.53,8.13,slouch
51.58,8.12,slouch
51.67,8.11,slouch
51.72,8.14,slouch
51.65,8.12,slouch
51.65,8.15,slouch
51.60,8.11,slouch
51.57,8.15,slouch
51.53,8.17,slouch
51.51,8.21,slouch
51.56,8.27,slouch
51.56,8.28,slouch
51.48,8.28,slouch
51.41,8.32,slouch
51.46,8.37,slouch
51.38,8.33,slouch
51.32,8.39,slouch
51.38,8.48,slouch
51.41,8.52,slouch
51.40,8.47,slouch
51.42,8.41,slouch
51.41,8.34,slouch
51.33,8.23,slouch
51.29,8.16,slouch
51.30,8.12,slouch
51.33,8.04,slouch
51.30,8.03,slouch
51.37,8.00,slouch
51.42,7.99,slouch
51.44,8.02,slouch
51.41,8.08,slouch
51.43,8.12,slouch
51.46,8.22,slouch
51.40,8.26,slouch
51.36,8.30,slouch
51.38,8.28,slouch
51.41,8.25,slouch
51.43,8.27,slouch
51.46,8.24,slouch
51.51,8.24,slouch
51.52,8.24,slouch
51.54,8.18,slouch
51.61,8.13,slouch
51.59,8.09,slouch
51.56,8.09,slouch
51.48,8.07,slouch
51.46,8.03,slouch
51.36,8.05,slouch
51.37,8.04,slouch
51.46,8.11,slouch
51.51,8.13,slouch
51.49,8.13,slouch
51.50,8.12,slouch
51.41,8.12,slouch
51.35,8.10,slouch
51.33,8.13,slouch
51.31,8.12,slouch
51.34,8.07,slouch
51.34,8.04,slouch
51.30,8.03,slouch
51.33,8.01,slouch
51.35,8.04,slouch
51.34,8.08,slouch
51.36,8.18,slouch
51.35,8.27,slouch
51.32,8.33,slouch
51.36,8.31,slouch
51.36,8.33,slouch
51.29,8.33,slouch
51.25,8.23,slouch
51.21,8.22,slouch
51.21,8.30,slouch
51.29,8.35,slouch
51.29,8.38,slouch
51.29,8.37,slouch
51.29,8.31,slouch
51.35,8.38,slouch
51.25,8.56,slouch
51.40,8.15,slouch
51.55,8.09,slouch
51.56,8.13,slouch
51.48,8.22,slouch
51.38,8.27,slouch
51.29,8.25,slouch
51.30,8.23,slouch
51.28,8.23,slouch
51.22,8.30,slouch
51.15,8.32,slouch
51.07,8.31,slouch
51.10,8.34,slouch
51.15,8.33,slouch
51.20,8.38,slouch
51.21,8.40,slouch
51.29,8.40,slouch
51.20,8.18,slouch
51.20,8.18,slouch
51.21,8.04,slouch
51.23,7.98,slouch
51.23,7.97,slouch
51.20,7.98,slouch
51.26,7.93,slouch
51.22,7.95,slouch
51.21,8.05,slouch
51.20,8.13,slouch
51.23,8.19,slouch
51.22,8.16,slouch
51.16,8.20,slouch
51.08,8.17,slouch
51.09,8.14,slouch
51.12,8.13,slouch
51.06,8.08,slouch
51.12,8.10,slouch
51.07,8.11,slouch
51.15,8.13,slouch
51.26,8.09,slouch
51.25,8.11,slouch
51.25,8.10,slouch
51.24,8.06,slouch
51.28,8.08,slouch
51.23,8.08,slouch
51.18,8.00,slouch
51.16,8.00,slouch
51.12,8.00,slouch
51.14,8.02,slouch
51.09,8.04,slouch
51.13,8.00,slouch
51.09,8.04,slouch
51.01,8.05,slouch
50.98,8.09,slouch
50.94,8.12,slouch
50.97,8.14,slouch
50.96,8.16,slouch
51.00,8.13,slouch
51.03,8.14,slouch
51.07,8.09,slouch
51.05,8.12,slouch
51.07,8.10,slouch
51.09,8.07,slouch
51.10,8.04,slouch
51.12,7.99,slouch
51.12,8.00,slouch
51.12,8.04,slouch
51.11,8.09,slouch
51.12,8.08,slouch
51.12,8.16,slouch
51.04,8.24,slouch
51.11,8.27,slouch
51.18,8.26,slouch
51.18,8.23,slouch
51.12,8.20,slouch
51.16,8.17,slouch
51.17,8.12,slouch
51.17,8.12,slouch
51.14,8.13,slouch
51.08,8.11,slouch
51.12,8.09,slouch
51.11,8.09,slouch
51.17,8.07,slouch
51.20,8.07,slouch
51.18,8.08,slouch
51.20,8.01,slouch
51.18,8.03,slouch
51.21,8.01,slouch
51.23,8.03,slouch
51.23,8.05,slouch
51.28,8.04,slouch
51.27,8.02,slouch
51.26,8.03,slouch
51.27,8.04,slouch
51.30,8.06,slouch
51.21,8.02,slouch
51.20,8.07,slouch
51.17,8.10,slouch
51.15,8.10,slouch
51.17,8.11,slouch
51.13,8.11,slouch
51.12,8.12,slouch
51.09,8.11,slouch
51.11,8.11,slouch
51.10,8.11,slouch
51.15,8.11,slouch
51.16,8.16,slouch
51.17,8.16,slouch
51.02,8.16,slouch
50.97,8.17,slouch
51.00,8.20,slouch
51.00,8.20,slouch
50.96,8.19,slouch
50.97,8.18,slouch
51.00,8.16,slouch
51.04,8.17,slouch
51.03,8.18,slouch
51.00,8.15,slouch
51.03,8.12,slouch
51.03,8.10,slouch
51.08,8.11,slouch
51.08,8.11,slouch
51.14,8.13,slouch
51.18,8.13,slouch
51.22,8.13,slouch
51.29,8.13,slouch
51.34,8.14,slouch
51.29,8.21,slouch
51.19,8.23,slouch
51.08,8.23,slouch
51.10,8.20,slouch
51.18,8.25,slouch
51.20,8.26,slouch
51.23,8.21,slouch
51.28,8.19,slouch
51.31,8.15,slouch
51.27,8.12,slouch
51.23,8.09,slouch
51.22,8.07,slouch
51.31,8.04,slouch
51.35,8.05,slouch
51.35,8.05,slouch
51.36,8.06,slouch
51.42,8.09,slouch
51.36,8.15,slouch
51.32,8.15,slouch
51.27,8.17,slouch
51.24,8.21,slouch
51.30,8.24,slouch
51.29,8.30,slouch
51.26,8.34,slouch
51.21,8.36,slouch
51.15,8.39,slouch
51.15,8.41,slouch
51.20,8.40,slouch
51.31,8.34,slouch
51.30,8.33,slouch
51.37,8.29,slouch
51.40,8.17,slouch
51.35,8.10,slouch
51.28,8.13,slouch
51.30,8.15,slouch
51.30,8.18,slouch
51.29,8.19,slouch
51.26,8.21,slouch
51.20,8.26,slouch
51.16,8.23,slouch
51.26,8.23,slouch
51.27,8.24,slouch
51.26,8.26,slouch
51.26,8.21,slouch
51.30,8.21,slouch
51.30,8.23,slouch
51.25,8.23,slouch
51.23,8.20,slouch
51.21,8.21,slouch
51.26,8.23,slouch
51.25,8.22,slouch
51.29,8.23,slouch
51.33,8.24,slouch
51.30,8.24,slouch
51.28,8.25,slouch
51.34,8.25,slouch
51.39,8.26,slouch
51.38,8.28,slouch
51.34,8.26,slouch
51.30,8.31,slouch
51.32,8.32,slouch
51.20,8.32,slouch
51.21,8.31,slouch
51.22,8.31,slouch
51.15,8.34,slouch
51.19,8.32,slouch
51.17,8.31,slouch
51.20,8.30,slouch
51.13,8.31,slouch
51.11,8.33,slouch
51.12,8.31,slouch
51.12,8.35,slouch
51.12,8.37,slouch
51.19,8.37,slouch
51.29,8.37,slouch
51.30,8.34,slouch
51.29,8.28,slouch
51.28,8.28,slouch
51.27,8.25,slouch
51.28,8.24,slouch
51.21,8.20,slouch
51.24,8.21,slouch
51.22,8.20,slouch
51.18,8.18,slouch
51.14,8.21,slouch
51.12,8.24,slouch
51.04,8.23,slouch
51.00,8.24,slouch
50.98,8.26,slouch
50.98,8.24,slouch
51.03,8.22,slouch
51.04,8.23,slouch
51.12,8.20,slouch
51.13,8.22,slouch
51.16,8.24,slouch
51.12,8.29,slouch
51.03,8.27,slouch
51.04,8.23,slouch
51.03,8.22,slouch
50.98,8.23,slouch
51.01,8.28,slouch
50.98,8.33,slouch
50.91,8.36,slouch
50.91,8.41,slouch
50.88,8.38,slouch
50.82,8.32,slouch
50.84,8.31,slouch
50.89,8.32,slouch
50.94,8.32,slouch
51.01,8.32,slouch
50.96,8.29,slouch
50.98,8.32,slouch
51.01,8.24,slouch
51.02,8.19,slouch
51.04,8.16,slouch
51.09,8.12,slouch
51.10,8.13,slouch
51.11,8.13,slouch
51.07,8.11,slouch
51.03,8.15,slouch
50.97,8.18,slouch
50.91,8.21,slouch
50.96,8.17,slouch
50.97,8.22,slouch
50.93,8.25,slouch
50.89,8.30,slouch
50.87,8.25,slouch
50.83,8.22,slouch
50.83,8.20,slouch
50.82,8.24,slouch
50.86,8.24,slouch
50.87,8.25,slouch
50.85,8.23,slouch
50.82,8.22,slouch
50.89,8.17,slouch
50.82,8.24,slouch
50.78,8.24,slouch
50.88,8.20,slouch
50.82,8.19,slouch
50.81,8.18,slouch
50.79,8.17,slouch
50.79,8.21,slouch
50.78,8.24,slouch
50.78,8.29,slouch
50.74,8.32,slouch
50.72,8.35,slouch
50.81,8.32,slouch
50.83,8.28,slouch
50.83,8.25,slouch
50.80,8.24,slouch
50.69,8.20,slouch
50.77,8.17,slouch
50.79,8.13,slouch
50.85,8.09,slouch
50.90,8.09,slouch
50.89,8.09,slouch
50.92,8.10,slouch
50.92,8.12,slouch
50.96,8.12,slouch
50.93,8.11,slouch
50.95,8.14,slouch
50.92,8.20,slouch
50.93,8.25,slouch
50.90,8.27,slouch
50.93,8.26,slouch
50.93,8.26,slouch
50.92,8.25,slouch
50.87,8.22,slouch
50.82,8.21,slouch
50.88,8.20,slouch
50.86,8.20,slouch
50.81,8.20,slouch
50.84,8.19,slouch
50.86,8.13,slouch
50.91,8.10,slouch
50.92,8.11,slouch
50.92,8.14,slouch
50.93,8.15,slouch
50.91,8.17,slouch
50.86,8.11,slouch
50.93,8.14,slouch
50.87,8.17,slouch
50.82,8.20,slouch
50.85,8.20,slouch
50.92,8.21,slouch
50.81,8.28,slouch
50.77,8.28,slouch
50.74,8.30,slouch
50.74,8.26,slouch
50.76,8.28,slouch
50.77,8.29,slouch
50.70,8.31,slouch
50.68,8.37,slouch
50.67,8.38,slouch
50.72,8.36,slouch
50.71,8.41,slouch
50.67,8.43,slouch
50.69,8.44,slouch
50.68,8.42,slouch
50.72,8.43,slouch
50.70,8.41,slouch
50.65,8.41,slouch
50.61,8.40,slouch
50.65,8.40,slouch
50.56,8.35,slouch
50.56,8.29,slouch
50.50,8.25,slouch
50.50,8.30,slouch
50.55,8.30,slouch
50.60,8.29,slouch
50.60,8.28,slouch
50.65,8.30,slouch
50.70,8.34,slouch
50.73,8.39,slouch
50.77,8.42,slouch
50.76,8.44,slouch
50.70,8.45,slouch
50.75,8.41,slouch
50.77,8.36,slouch
50.76,8.35,slouch
50.69,8.37,slouch
50.76,8.35,slouch
50.68,8.34,slouch
50.66,8.32,slouch
50.64,8.37,slouch
50.62,8.40,slouch
50.63,8.43,slouch
50.71,8.42,slouch
50.74,8.46,slouch
50.70,8.49,slouch
50.70,8.43,slouch
50.76,8.39,slouch
50.81,8.36,slouch
50.77,8.34,slouch
50.71,8.32,slouch
50.74,8.30,slouch
50.74,8.28,slouch
50.81,8.31,slouch
50.80,8.34,slouch
50.79,8.35,slouch
50.83,8.38,slouch
50.87,8.36,slouch
50.84,8.38,slouch
50.79,8.35,slouch
50.76,8.34,slouch
50.78,8.41,slouch
50.81,8.43,slouch
50.80,8.41,slouch
50.78,8.41,slouch
50.80,8.45,slouch
50.78,8.43,slouch
50.80,8.38,slouch
50.81,8.31,slouch
50.84,8.28,slouch
50.81,8.27,slouch
50.74,8.30,slouch
50.72,8.30,slouch
50.72,8.26,slouch
50.61,8.27,slouch
50.59,8.23,slouch
50.64,8.22,slouch
50.61,8.22,slouch
50.55,8.21,slouch
50.56,8.25,slouch
50.62,8.33,slouch
50.61,8.28,slouch
50.58,8.30,slouch
50.67,8.35,slouch
50.69,8.36,slouch
50.72,8.37,slouch
50.70,8.33,slouch
50.71,8.34,slouch
50.67,8.36,slouch
50.62,8.33,slouch
50.64,8.36,slouch
50.62,8.40,slouch
50.58,8.41,slouch
50.62,8.40,slouch
50.69,8.44,slouch
50.75,8.41,slouch
50.76,8.39,slouch
50.73,8.40,slouch
50.65,8.37,slouch
50.69,8.37,slouch
50.73,8.36,slouch
50.73,8.35,slouch
50.77,8.35,slouch
50.71,8.35,slouch
50.72,8.34,slouch
50.73,8.31,slouch
50.73,8.34,slouch
50.74,8.36,slouch
50.73,8.41,slouch
50.71,8.37,slouch
50.75,8.37,slouch
50.77,8.33,slouch
50.83,8.31,slouch
50.81,8.36,slouch
50.84,8.32,slouch
50.82,8.38,slouch
50.78,8.44,slouch
50.76,8.47,slouch
50.70,8.46,slouch
50.72,8.46,slouch
50.70,8.44,slouch
50.68,8.41,slouch
50.75,8.39,slouch
50.75,8.35,slouch
50.73,8.34,slouch
50.70,8.34,slouch
50.72,8.35,slouch
50.76,8.36,slouch
50.77,8.40,slouch
50.77,8.44,slouch
50.75,8.45,slouch
50.77,8.46,slouch
50.84,8.48,slouch
50.81,8.48,slouch
50.86,8.46,slouch
50.83,8.41,slouch
50.88,8.31,slouch
50.85,8.28,slouch
50.84,8.22,slouch
50.87,8.20,slouch
50.89,8.21,slouch
50.91,8.23,slouch
50.91,8.23,slouch
50.85,8.24,slouch
50.87,8.22,slouch
50.92,8.21,slouch
50.99,8.23,slouch
50.94,8.26,slouch
51.00,8.30,slouch
50.99,8.26,slouch
51.03,8.22,slouch
51.02,8.23,slouch
51.02,8.18,slouch
51.07,8.10,slouch
51.00,8.05,slouch
50.92,8.00,slouch
50.92,8.00,slouch
50.92,8.00,slouch
50.84,7.96,slouch
50.85,7.97,slouch
50.83,7.98,slouch
50.81,8.03,slouch
50.79,8.04,slouch
50.84,8.08,slouch
50.91,8.03,slouch
50.94,8.06,slouch
50.99,8.08,slouch
51.02,8.06,slouch
51.04,8.11,slouch
51.03,8.10,slouch
51.00,8.10,slouch
50.99,8.01,slouch
51.01,8.03,slouch
50.99,7.95,slouch
50.97,7.96,slouch
50.94,7.94,slouch
50.96,7.95,slouch
50.95,7.98,slouch
50.97,8.06,slouch
50.98,8.06,slouch
51.02,8.06,slouch
51.09,8.06,slouch
51.05,8.06,slouch
51.06,8.05,slouch
51.01,8.07,slouch
50.99,8.05,slouch
50.95,7.97,slouch
50.93,7.96,slouch
50.93,7.93,slouch
50.96,7.87,slouch
50.97,7.90,slouch
51.05,7.90,slouch
51.12,7.84,slouch
51.23,7.79,slouch
51.44,7.74,slouch
51.61,7.62,slouch
51.47,7.39,slouch
51.63,7.74,slouch
51.73,7.66,slouch
51.53,7.71,slouch
51.37,7.85,slouch
51.33,7.89,slouch
51.32,7.97,slouch
51.21,8.13,slouch
51.04,8.25,slouch
51.00,8.30,slouch
51.05,8.41,slouch
51.03,8.44,slouch
51.08,8.38,slouch
51.26,8.42,slouch
51.26,8.42,slouch
51.34,8.34,slouch
51.36,8.29,slouch
51.45,8.07,slouch
51.47,7.93,slouch
51.45,8.27,slouch
51.34,8.15,slouch
51.25,8.05,slouch
51.27,7.99,slouch
51.28,7.95,slouch
51.27,7.89,slouch
51.27,7.84,slouch
51.27,7.90,slouch
51.20,7.97,slouch
51.22,8.01,slouch
51.23,8.05,slouch
51.20,8.07,slouch
51.30,8.13,slouch
51.26,8.10,slouch
51.30,8.15,slouch
51.27,8.14,slouch
51.21,8.10,slouch
51.24,8.05,slouch
51.16,8.00,slouch
51.20,7.98,slouch
51.23,7.88,slouch
51.31,8.01,slouch
51.28,8.00,slouch
51.23,8.02,slouch
51.17,8.04,slouch
51.17,8.09,slouch
51.15,8.12,slouch
51.14,8.22,slouch
51.12,8.26,slouch
51.08,8.27,slouch
51.14,8.28,slouch
51.16,8.33,slouch
51.19,8.28,slouch
51.22,8.25,slouch
51.18,8.17,slouch
51.17,8.12,slouch
51.17,8.09,slouch
51.24,8.08,slouch
51.29,8.05,slouch
51.27,8.00,slouch
51.29,7.88,slouch
51.35,7.82,slouch
51.40,7.81,slouch
51.42,7.84,slouch
51.39,7.85,slouch
51.37,7.87,slouch
51.36,7.92,slouch
51.37,7.96,slouch
51.38,8.01,slouch
51.32,8.04,slouch
51.29,8.08,slouch
51.20,8.11,slouch
51.21,8.15,slouch
51.18,8.17,slouch
51.17,8.18,slouch
51.09,8.18,slouch
51.15,8.14,slouch
51.27,8.10,slouch
51.25,8.04,slouch
51.26,8.01,slouch
51.24,7.96,slouch
51.24,7.95,slouch
51.20,7.92,slouch
51.24,7.93,slouch
51.23,7.92,slouch
51.21,7.96,slouch
51.21,8.02,slouch
51.20,8.02,slouch
51.14,8.03,slouch
51.07,8.05,slouch
51.10,8.03,slouch
51.14,7.99,slouch
51.24,7.98,slouch
51.31,8.01,slouch
51.30,8.01,slouch
51.30,8.06,slouch
51.32,8.05,slouch
51.28,8.07,slouch
51.22,8.05,slouch
51.18,8.03,slouch
51.14,8.06,slouch
51.14,8.04,slouch
51.19,7.98,slouch
51.24,7.96,slouch
51.26,7.96,slouch
51.26,7.99,slouch
51.27,8.01,slouch
51.24,8.04,slouch
51.21,8.00,slouch
51.22,7.99,slouch
51.19,7.96,slouch
51.09,7.97,slouch
51.05,7.94,slouch
51.11,7.90,slouch
51.04,7.91,slouch
50.98,8.01,slouch
50.95,8.02,slouch
50.97,7.99,slouch
50.99,8.01,slouch
51.05,8.06,slouch
51.10,8.12,slouch
51.14,8.09,slouch
51.10,8.11,slouch
51.01,8.10,slouch
50.96,8.07,slouch
50.95,8.02,slouch
50.99,7.96,slouch
50.97,7.90,slouch
50.94,7.88,slouch
50.91,7.90,slouch
50.85,7.89,slouch
50.83,7.87,slouch
50.83,7.86,slouch
50.75,7.84,slouch
50.70,7.85,slouch
50.75,7.92,slouch
50.70,8.03,slouch
50.75,8.18,slouch
50.72,8.23,slouch
50.67,8.29,slouch
50.63,8.34,slouch
50.60,8.43,slouch
50.52,8.43,slouch
50.44,8.36,slouch
50.40,8.34,slouch
50.43,8.39,slouch
50.41,8.40,slouch
50.37,8.43,slouch
50.37,8.48,slouch
50.37,8.53,slouch
50.34,8.58,slouch
50.32,8.58,slouch
50.30,8.61,slouch
50.18,8.63,slouch
50.08,8.68,slouch
50.05,8.74,slouch
50.00,8.73,slouch
49.91,8.72,slouch
49.83,8.71,slouch
49.79,8.81,slouch
49.82,8.84,slouch
49.73,8.90,slouch
49.66,8.93,slouch
49.71,8.97,slouch
49.69,8.91,slouch
49.57,8.93,slouch
49.46,8.87,slouch
49.43,8.99,slouch
49.55,8.85,slouch
49.59,8.79,slouch
49.56,8.63,slouch
49.54,8.55,slouch
49.32,8.59,slouch
49.61,8.51,slouch
49.70,8.42,slouch
49.73,8.41,slouch
49.71,8.32,slouch
49.72,8.25,slouch
49.60,8.18,slouch
49.34,8.23,slouch
49.35,8.28,slouch
49.54,8.06,slouch
49.43,7.78,slouch
49.44,7.66,slouch
49.51,7.61,slouch
49.63,7.52,slouch
49.72,7.46,slouch
49.72,7.25,slouch
49.75,7.07,slouch
49.82,7.01,slouch
49.88,6.99,slouch
49.85,6.90,slouch
49.72,6.87,slouch
49.62,6.95,slouch
49.74,7.13,slouch
49.92,7.31,slouch
50.16,7.47,slouch
50.43,7.63,slouch
50.44,7.77,slouch
50.33,7.87,slouch
50.16,7.91,slouch
50.05,7.96,slouch
49.99,7.85,slouch
49.91,7.74,slouch
49.91,7.67,slouch
49.95,7.67,slouch
50.08,7.68,slouch
50.12,7.77,slouch
50.24,7.75,slouch
50.38,7.89,slouch
50.43,8.03,slouch
50.55,8.01,slouch
50.69,8.00,slouch
50.73,8.01,slouch
50.76,8.07,slouch
50.85,8.18,slouch
50.93,8.16,slouch
51.04,8.05,slouch
51.10,7.80,slouch
51.20,7.52,slouch
51.28,7.25,slouch
51.24,7.08,slouch
51.38,6.83,slouch
51.47,6.72,slouch
51.45,6.68,slouch
51.44,6.65,slouch
51.48,6.69,slouch
51.59,6.71,slouch
51.78,6.84,slouch
51.82,6.94,slouch
51.82,6.96,slouch
51.90,6.92,slouch
51.88,6.90,slouch
51.82,6.83,slouch
51.90,6.59,slouch
51.86,6.30,slouch
51.87,6.11,slouch
51.80,6.00,slouch
51.75,6.01,slouch
51.69,6.17,slouch
51.68,6.36,slouch
51.65,6.44,slouch
51.73,6.64,slouch
51.84,6.87,slouch
51.95,6.98,slouch
52.08,7.19,slouch
52.09,7.29,slouch
52.01,7.33,slouch
51.95,7.45,slouch
51.98,7.49,slouch
52.20,7.58,slouch
52.23,7.75,slouch
52.20,7.77,slouch
52.16,7.76,slouch
52.15,7.92,slouch
52.11,8.18,slouch
51.98,8.40,slouch
51.82,8.53,slouch
51.77,8.69,slouch
51.72,8.81,slouch
51.70,8.77,slouch
51.73,8.74,slouch
51.67,8.71,slouch
51.69,8.52,slouch
51.72,8.41,slouch
51.70,8.27,slouch
51.63,8.09,slouch
51.53,7.97,slouch
51.49,7.92,slouch
51.44,7.89,slouch
51.45,7.90,slouch
51.45,7.97,slouch
51.42,8.01,slouch
51.50,8.01,slouch
51.56,8.03,slouch
51.59,7.95,slouch
51.51,7.86,slouch
51.51,7.76,slouch
51.31,7.68,slouch
51.39,7.61,slouch
51.33,7.63,slouch
51.21,7.68,slouch
51.33,7.65,slouch
51.43,7.70,slouch
51.39,7.68,slouch
51.42,7.57,slouch
51.41,7.48,slouch
51.45,7.41,slouch
51.38,7.27,slouch
51.41,7.28,slouch
51.35,7.25,slouch
51.37,7.21,slouch
51.32,7.27,slouch
51.29,7.23,slouch
51.30,7.18,slouch
51.35,7.14,slouch
51.29,7.27,slouch
51.21,7.40,slouch
51.18,7.46,slouch
51.23,7.39,slouch
51.16,7.41,slouch
51.09,7.45,slouch
51.06,7.40,slouch
51.01,7.19,slouch
51.00,7.10,slouch
51.11,6.97,slouch
51.16,6.96,slouch
51.07,6.94,slouch
50.99,6.85,slouch
50.83,6.74,slouch
50.76,6.72,slouch
50.75,6.81,slouch
50.72,6.95,slouch
50.61,6.92,slouch
50.57,6.84,slouch
50.71,6.98,slouch
50.85,7.23,slouch
51.02,7.42,slouch
51.05,7.38,slouch
51.00,7.28,slouch
51.05,7.21,slouch
51.18,7.14,slouch
51.34,7.04,slouch
51.49,6.98,slouch
51.56,6.80,slouch
51.59,6.57,slouch
51.63,6.24,slouch
51.71,5.99,slouch
51.75,5.82,slouch
51.74,5.75,slouch
51.74,5.70,slouch
51.84,5.73,slouch
51.88,5.78,slouch
51.84,5.76,slouch
51.68,5.45,slouch
51.56,5.33,slouch
51.75,5.85,slouch
51.39,6.04,slouch
51.54,5.74,slouch
51.39,5.92,slouch
51.30,6.06,slouch
51.42,6.27,slouch
51.54,6.38,slouch
51.47,6.43,slouch
51.65,6.27,slouch
51.90,5.91,slouch
52.06,5.60,slouch
52.19,5.34,slouch
52.41,4.97,slouch
52.58,4.69,slouch
52.77,4.47,slouch
52.88,4.10,slouch
52.95,3.94,slouch
52.97,3.93,slouch
52.89,3.98,slouch
52.84,4.10,slouch
52.84,4.30,slouch
52.87,4.39,slouch
53.05,4.46,slouch
53.24,4.54,slouch
53.32,4.63,slouch
53.35,4.67,slouch
53.39,4.61,slouch
53.38,4.45,slouch
53.53,4.15,slouch
53.72,3.87,slouch
53.82,3.61,slouch
53.94,3.46,slouch
53.97,3.30,slouch
53.96,3.12,slouch
54.07,2.84,slouch
54.17,2.69,slouch
54.26,2.56,slouch
54.13,2.57,slouch
54.00,2.40,slouch
53.88,2.37,slouch
53.81,2.45,slouch
53.77,2.63,slouch
53.72,2.62,slouch
53.64,2.77,slouch
53.69,2.97,slouch
53.81,3.20,slouch
53.89,3.30,slouch
54.00,3.50,slouch
53.99,3.72,slouch
54.10,3.82,slouch
54.21,3.73,slouch
54.43,3.50,slouch
54.63,3.34,slouch
54.77,3.24,slouch
54.79,3.15,slouch
54.60,3.07,slouch
54.45,2.98,slouch
54.29,2.98,slouch
54.18,3.02,slouch
54.02,3.07,slouch
53.79,2.98,slouch
53.61,2.90,slouch
53.64,2.82,slouch
53.69,2.83,slouch
53.84,2.93,slouch
54.03,3.05,slouch
54.23,3.17,slouch
54.44,3.25,slouch
54.70,3.30,slouch
55.08,3.30,slouch
55.47,3.28,slouch
55.73,3.22,slouch
55.70,2.84,slouch
55.64,2.65,slouch
56.52,3.37,slouch
57.21,2.67,slouch
56.75,2.25,slouch
56.37,1.86,slouch
56.28,1.48,slouch
56.33,1.24,slouch
56.44,1.19,slouch
56.47,1.27,slouch
56.47,1.32,slouch
56.34,1.43,slouch
56.30,1.56,slouch
56.40,1.71,slouch
56.59,1.88,slouch
56.85,2.10,slouch
57.11,2.44,slouch
57.45,2.75,slouch
57.77,2.90,slouch
58.19,2.86,slouch
58.55,2.85,slouch
58.84,2.84,slouch
58.98,2.74,slouch
59.10,2.54,slouch
59.20,2.34,slouch
59.23,2.23,slouch
59.22,2.03,slouch
59.16,1.82,slouch
